supplier_id,supplier_name,contact_name,phone,address,city,country,customer_id
,,,,,,,4409
,,,,,,,4580
,,,,,,,12
,,,,,,,4215
,,,,,,,3617
,,,,,,,3305
,,,,,,,1943
,,,,,,,839
,,,,,,,683
,,,,,,,4913
,,,,,,,2186
,,,,,,,3609
,,,,,,,4746
,,,,,,,4365
,,,,,,,2841
,,,,,,,2497
,,,,,,,4363
,,,,,,,2610
,,,,,,,3032
,,,,,,,3893
,,,,,,,2214
,,,,,,,2567
,,,,,,,1565
,,,,,,,4497
,,,,,,,4226
,,,,,,,1871
,,,,,,,1049
,,,,,,,4015
,,,,,,,222
,,,,,,,2180
,,,,,,,2635
,,,,,,,4690
,,,,,,,1174
,,,,,,,126
,,,,,,,4467
,,,,,,,729
,,,,,,,2077
,,,,,,,4166
,,,,,,,2610
,,,,,,,3833
,,,,,,,1618
,,,,,,,4705
,,,,,,,4651
,,,,,,,1285
,,,,,,,4461
,,,,,,,2715
,,,,,,,4274
,,,,,,,946
,,,,,,,2876
,,,,,,,2301
,,,,,,,902
,,,,,,,1347
,,,,,,,3251
,,,,,,,1606
,,,,,,,1667
,,,,,,,3944
,,,,,,,284
,,,,,,,4545
,,,,,,,4567
,,,,,,,461
,,,,,,,786
,,,,,,,2227
,,,,,,,1683
,,,,,,,3738
,,,,,,,2988
,,,,,,,3096
,,,,,,,57
,,,,,,,3048
,,,,,,,3683
,,,,,,,3297
,,,,,,,880
,,,,,,,2561
,,,,,,,2653
,,,,,,,1516
,,,,,,,3106
,,,,,,,2295
,,,,,,,460
,,,,,,,1757
,,,,,,,4028
,,,,,,,283
,,,,,,,1976
,,,,,,,1694
,,,,,,,2233
,,,,,,,4367
,,,,,,,2482
,,,,,,,1643
,,,,,,,3376
,,,,,,,1102
,,,,,,,1827
,,,,,,,1119
,,,,,,,327
,,,,,,,1034
,,,,,,,2889
,,,,,,,4015
,,,,,,,2348
,,,,,,,1309
,,,,,,,627
,,,,,,,957
,,,,,,,2492
,,,,,,,620
,,,,,,,627
,,,,,,,3101
,,,,,,,2112
,,,,,,,2848
,,,,,,,2790
,,,,,,,489
,,,,,,,2728
,,,,,,,2761
,,,,,,,869
,,,,,,,3623
,,,,,,,4095
,,,,,,,2946
,,,,,,,1883
,,,,,,,4829
,,,,,,,2049
,,,,,,,3266
,,,,,,,4027
,,,,,,,3425
,,,,,,,2827
,,,,,,,4939
,,,,,,,813
,,,,,,,1886
,,,,,,,4803
,,,,,,,1075
,,,,,,,1933
,,,,,,,4176
,,,,,,,215
,,,,,,,4194
,,,,,,,3291
,,,,,,,1937
,,,,,,,88
,,,,,,,3164
,,,,,,,779
,,,,,,,243
,,,,,,,264
,,,,,,,1010
,,,,,,,393
,,,,,,,1367
,,,,,,,2712
,,,,,,,128
,,,,,,,4836
,,,,,,,3748
,,,,,,,4907
,,,,,,,2264
,,,,,,,4254
,,,,,,,3778
,,,,,,,4033
,,,,,,,2577
,,,,,,,1793
,,,,,,,1663
,,,,,,,4421
,,,,,,,3303
,,,,,,,4741
,,,,,,,1707
,,,,,,,507
,,,,,,,2541
,,,,,,,2836
,,,,,,,4618
,,,,,,,2594
,,,,,,,3202
,,,,,,,944
,,,,,,,4443
,,,,,,,3273
,,,,,,,3231
,,,,,,,647
,,,,,,,1151
,,,,,,,440
,,,,,,,2603
,,,,,,,1569
,,,,,,,3518
,,,,,,,541
,,,,,,,305
,,,,,,,3780
,,,,,,,2405
,,,,,,,2869
,,,,,,,1504
,,,,,,,4720
,,,,,,,2099
,,,,,,,3538
,,,,,,,3145
,,,,,,,890
,,,,,,,3881
,,,,,,,405
,,,,,,,4882
,,,,,,,2069
,,,,,,,2420
,,,,,,,805
,,,,,,,185
,,,,,,,3847
,,,,,,,3287
,,,,,,,1108
,,,,,,,3833
,,,,,,,4982
,,,,,,,3133
,,,,,,,3669
,,,,,,,513
,,,,,,,1723
,,,,,,,1490
,,,,,,,2890
,,,,,,,233
,,,,,,,4989
,,,,,,,2633
,,,,,,,3610
,,,,,,,4740
,,,,,,,785
,,,,,,,2903
,,,,,,,1068
,,,,,,,309
,,,,,,,3151
,,,,,,,4614
,,,,,,,4343
,,,,,,,527
,,,,,,,662
,,,,,,,3535
,,,,,,,2069
,,,,,,,1156
,,,,,,,195
,,,,,,,4689
,,,,,,,1318
,,,,,,,2885
,,,,,,,4071
,,,,,,,4725
,,,,,,,3447
,,,,,,,3683
,,,,,,,3898
,,,,,,,1711
,,,,,,,875
,,,,,,,4394
,,,,,,,3865
,,,,,,,1184
,,,,,,,2955
,,,,,,,2761
,,,,,,,3523
,,,,,,,389
,,,,,,,2064
,,,,,,,406
,,,,,,,1622
,,,,,,,1993
,,,,,,,2763
,,,,,,,3014
,,,,,,,4104
,,,,,,,3787
,,,,,,,2738
,,,,,,,3522
,,,,,,,4703
,,,,,,,482
,,,,,,,2291
,,,,,,,4808
,,,,,,,3122
,,,,,,,4828
,,,,,,,4565
,,,,,,,3760
,,,,,,,2223
,,,,,,,2127
,,,,,,,58
,,,,,,,529
,,,,,,,1257
,,,,,,,1143
,,,,,,,2517
,,,,,,,285
,,,,,,,2325
,,,,,,,712
,,,,,,,491
,,,,,,,1402
,,,,,,,4922
,,,,,,,1054
,,,,,,,171
,,,,,,,925
,,,,,,,1959
,,,,,,,903
,,,,,,,4046
,,,,,,,2587
,,,,,,,1621
,,,,,,,4782
,,,,,,,1941
,,,,,,,234
,,,,,,,2316
,,,,,,,4380
,,,,,,,4348
,,,,,,,1020
,,,,,,,1740
,,,,,,,3067
,,,,,,,1110
,,,,,,,524
,,,,,,,1733
,,,,,,,2878
,,,,,,,512
,,,,,,,800
,,,,,,,1828
,,,,,,,253
,,,,,,,346
,,,,,,,408
,,,,,,,660
,,,,,,,86
,,,,,,,2568
,,,,,,,3001
,,,,,,,4635
,,,,,,,2853
,,,,,,,922
,,,,,,,1434
,,,,,,,1161
,,,,,,,2349
,,,,,,,2124
,,,,,,,4493
,,,,,,,3542
,,,,,,,2646
,,,,,,,4238
,,,,,,,679
,,,,,,,163
,,,,,,,3065
,,,,,,,3991
,,,,,,,2369
,,,,,,,1622
,,,,,,,4072
,,,,,,,1683
,,,,,,,2033
,,,,,,,713
,,,,,,,847
,,,,,,,1816
,,,,,,,4219
,,,,,,,1296
,,,,,,,3524
,,,,,,,3020
,,,,,,,185
,,,,,,,3475
,,,,,,,3802
,,,,,,,3426
,,,,,,,637
,,,,,,,4992
,,,,,,,1233
,,,,,,,978
,,,,,,,3836
,,,,,,,3290
,,,,,,,2140
,,,,,,,250
,,,,,,,2891
,,,,,,,3578
,,,,,,,2415
,,,,,,,3770
,,,,,,,3437
,,,,,,,621
,,,,,,,1050
,,,,,,,1612
,,,,,,,1778
,,,,,,,1378
,,,,,,,4915
,,,,,,,3259
,,,,,,,4302
,,,,,,,2992
,,,,,,,1011
,,,,,,,3724
,,,,,,,1440
,,,,,,,4818
,,,,,,,454
,,,,,,,3379
,,,,,,,1268
,,,,,,,312
,,,,,,,538
,,,,,,,185
,,,,,,,4675
,,,,,,,1420
,,,,,,,1514
,,,,,,,2813
,,,,,,,3407
,,,,,,,1128
,,,,,,,335
,,,,,,,891
,,,,,,,1789
,,,,,,,2579
,,,,,,,1731
,,,,,,,2799
,,,,,,,954
,,,,,,,2574
,,,,,,,545
,,,,,,,2479
,,,,,,,2635
,,,,,,,1968
,,,,,,,2838
,,,,,,,2551
,,,,,,,4261
,,,,,,,861
,,,,,,,2122
,,,,,,,1343
,,,,,,,1899
,,,,,,,4985
,,,,,,,2014
,,,,,,,413
,,,,,,,2865
,,,,,,,3211
,,,,,,,4563
,,,,,,,3490
,,,,,,,1502
,,,,,,,3188
,,,,,,,4070
,,,,,,,4571
,,,,,,,4145
,,,,,,,20
,,,,,,,3331
,,,,,,,3290
,,,,,,,3041
,,,,,,,2824
,,,,,,,2660
,,,,,,,174
,,,,,,,3516
,,,,,,,2717
,,,,,,,30
,,,,,,,3390
,,,,,,,3720
,,,,,,,2092
,,,,,,,3081
,,,,,,,3626
,,,,,,,858
,,,,,,,69
,,,,,,,1458
,,,,,,,520
,,,,,,,1203
,,,,,,,4439
,,,,,,,2787
,,,,,,,507
,,,,,,,4461
,,,,,,,3724
,,,,,,,4554
,,,,,,,1681
,,,,,,,585
,,,,,,,2292
,,,,,,,2014
,,,,,,,1259
,,,,,,,1701
,,,,,,,3633
,,,,,,,4512
,,,,,,,3085
,,,,,,,1021
,,,,,,,4628
,,,,,,,2359
,,,,,,,1472
,,,,,,,3073
,,,,,,,3862
,,,,,,,4831
,,,,,,,938
,,,,,,,3344
,,,,,,,1265
,,,,,,,1780
,,,,,,,4124
,,,,,,,2639
,,,,,,,3616
,,,,,,,1456
,,,,,,,4902
,,,,,,,1102
,,,,,,,3738
,,,,,,,1964
,,,,,,,4218
,,,,,,,590
,,,,,,,3227
,,,,,,,369
,,,,,,,3315
,,,,,,,3070
,,,,,,,2615
,,,,,,,1377
,,,,,,,3877
,,,,,,,2473
,,,,,,,258
,,,,,,,1928
,,,,,,,1347
,,,,,,,1922
,,,,,,,2792
,,,,,,,557
,,,,,,,2166
,,,,,,,2434
,,,,,,,3215
,,,,,,,1647
,,,,,,,4880
,,,,,,,344
,,,,,,,875
,,,,,,,4946
,,,,,,,3722
,,,,,,,74
,,,,,,,1792
,,,,,,,3374
,,,,,,,3198
,,,,,,,2042
,,,,,,,1278
,,,,,,,4100
,,,,,,,2818
,,,,,,,4869
,,,,,,,1529
,,,,,,,2049
,,,,,,,1
,,,,,,,3372
,,,,,,,3280
,,,,,,,4985
,,,,,,,3676
,,,,,,,2121
,,,,,,,3901
,,,,,,,1140
,,,,,,,3665
,,,,,,,1694
,,,,,,,1713
,,,,,,,3888
,,,,,,,3580
,,,,,,,2998
,,,,,,,3410
,,,,,,,2302
,,,,,,,4380
,,,,,,,225
,,,,,,,129
,,,,,,,3850
,,,,,,,3123
,,,,,,,2286
,,,,,,,1504
,,,,,,,2705
,,,,,,,329
,,,,,,,3401
,,,,,,,512
,,,,,,,2308
,,,,,,,1902
,,,,,,,2314
,,,,,,,908
,,,,,,,808
,,,,,,,4330
,,,,,,,4336
,,,,,,,762
,,,,,,,3475
,,,,,,,4545
,,,,,,,1334
,,,,,,,4213
,,,,,,,3761
,,,,,,,2215
,,,,,,,3036
,,,,,,,563
,,,,,,,499
,,,,,,,3471
,,,,,,,4168
,,,,,,,1982
,,,,,,,3920
,,,,,,,1739
,,,,,,,822
,,,,,,,4623
,,,,,,,456
,,,,,,,2944
,,,,,,,3593
,,,,,,,4298
,,,,,,,155
,,,,,,,2515
,,,,,,,3513
,,,,,,,4630
,,,,,,,3978
,,,,,,,4181
,,,,,,,2650
,,,,,,,3528
,,,,,,,2336
,,,,,,,356
,,,,,,,641
,,,,,,,2411
,,,,,,,1990
,,,,,,,3377
,,,,,,,4681
,,,,,,,2034
,,,,,,,942
,,,,,,,2783
,,,,,,,4627
,,,,,,,906
,,,,,,,2802
,,,,,,,3743
,,,,,,,2801
,,,,,,,4693
,,,,,,,3778
,,,,,,,2353
,,,,,,,3641
,,,,,,,1894
,,,,,,,244
,,,,,,,3079
,,,,,,,2746
,,,,,,,2891
,,,,,,,1607
,,,,,,,4800
,,,,,,,827
,,,,,,,3158
,,,,,,,4184
,,,,,,,2330
,,,,,,,3799
,,,,,,,972
,,,,,,,3362
,,,,,,,1163
,,,,,,,440
,,,,,,,180
,,,,,,,200
,,,,,,,1973
,,,,,,,2422
,,,,,,,4444
,,,,,,,4983
,,,,,,,1838
,,,,,,,3097
,,,,,,,4543
,,,,,,,3936
,,,,,,,3209
,,,,,,,3538
,,,,,,,1072
,,,,,,,4976
,,,,,,,1649
,,,,,,,4223
,,,,,,,4200
,,,,,,,2574
,,,,,,,4740
,,,,,,,3570
,,,,,,,1166
,,,,,,,2945
,,,,,,,2847
,,,,,,,3032
,,,,,,,3787
,,,,,,,1464
,,,,,,,4659
,,,,,,,2461
,,,,,,,2453
,,,,,,,2179
,,,,,,,1980
,,,,,,,1191
,,,,,,,690
,,,,,,,2528
,,,,,,,159
,,,,,,,2570
,,,,,,,1231
,,,,,,,4137
,,,,,,,4067
,,,,,,,1802
,,,,,,,1930
,,,,,,,1117
,,,,,,,1458
,,,,,,,3178
,,,,,,,20
,,,,,,,1544
,,,,,,,4416
,,,,,,,450
,,,,,,,208
,,,,,,,4818
,,,,,,,2805
,,,,,,,2119
,,,,,,,1078
,,,,,,,4013
,,,,,,,919
,,,,,,,4901
,,,,,,,1544
,,,,,,,2837
,,,,,,,4810
,,,,,,,732
,,,,,,,3551
,,,,,,,630
,,,,,,,1540
,,,,,,,2676
,,,,,,,4178
,,,,,,,3471
,,,,,,,1810
,,,,,,,2128
,,,,,,,3856
,,,,,,,842
,,,,,,,757
,,,,,,,3190
,,,,,,,28
,,,,,,,415
,,,,,,,3467
,,,,,,,3768
,,,,,,,3874
,,,,,,,1187
,,,,,,,449
,,,,,,,4049
,,,,,,,2139
,,,,,,,1946
,,,,,,,1396
,,,,,,,4342
,,,,,,,4342
,,,,,,,2860
,,,,,,,1758
,,,,,,,2751
,,,,,,,1814
,,,,,,,2989
,,,,,,,4195
,,,,,,,3399
,,,,,,,4717
,,,,,,,3242
,,,,,,,3407
,,,,,,,3988
,,,,,,,790
,,,,,,,1861
,,,,,,,1054
,,,,,,,1497
,,,,,,,3386
,,,,,,,1726
,,,,,,,2317
,,,,,,,693
,,,,,,,540
,,,,,,,4981
,,,,,,,1111
,,,,,,,3041
,,,,,,,4908
,,,,,,,1384
,,,,,,,3289
,,,,,,,3148
,,,,,,,4409
,,,,,,,1953
,,,,,,,4376
,,,,,,,731
,,,,,,,883
,,,,,,,2380
,,,,,,,1093
,,,,,,,788
,,,,,,,2798
,,,,,,,3802
,,,,,,,1010
,,,,,,,3261
,,,,,,,3046
,,,,,,,4528
,,,,,,,3592
,,,,,,,2945
,,,,,,,786
,,,,,,,4755
,,,,,,,2939
,,,,,,,1384
,,,,,,,4902
,,,,,,,2404
,,,,,,,3307
,,,,,,,2660
,,,,,,,1051
,,,,,,,2919
,,,,,,,2287
,,,,,,,1840
,,,,,,,1776
,,,,,,,1606
,,,,,,,3992
,,,,,,,1570
,,,,,,,1544
,,,,,,,4202
,,,,,,,982
,,,,,,,2333
,,,,,,,2682
,,,,,,,4918
,,,,,,,4764
,,,,,,,4379
,,,,,,,2108
,,,,,,,991
,,,,,,,1032
,,,,,,,1314
,,,,,,,4113
,,,,,,,270
,,,,,,,3186
,,,,,,,1303
,,,,,,,4803
,,,,,,,517
,,,,,,,3311
,,,,,,,2602
,,,,,,,3286
,,,,,,,699
,,,,,,,1159
,,,,,,,2757
,,,,,,,3106
,,,,,,,3809
,,,,,,,4020
,,,,,,,564
,,,,,,,4284
,,,,,,,1293
,,,,,,,4265
,,,,,,,2729
,,,,,,,4064
,,,,,,,1885
,,,,,,,3307
,,,,,,,3541
,,,,,,,4927
,,,,,,,3723
,,,,,,,3575
,,,,,,,4002
,,,,,,,1556
,,,,,,,4715
,,,,,,,1259
,,,,,,,1401
,,,,,,,1907
,,,,,,,1352
,,,,,,,149
,,,,,,,1386
,,,,,,,864
,,,,,,,524
,,,,,,,585
,,,,,,,3298
,,,,,,,2371
,,,,,,,2304
,,,,,,,2985
,,,,,,,817
,,,,,,,3965
,,,,,,,2880
,,,,,,,77
,,,,,,,1174
,,,,,,,2574
,,,,,,,2183
,,,,,,,3978
,,,,,,,4623
,,,,,,,1489
,,,,,,,560
,,,,,,,31
,,,,,,,1213
,,,,,,,1881
,,,,,,,133
,,,,,,,3400
,,,,,,,4688
,,,,,,,3582
,,,,,,,1708
,,,,,,,3786
,,,,,,,3108
,,,,,,,832
,,,,,,,3621
,,,,,,,3860
,,,,,,,2430
,,,,,,,2837
,,,,,,,584
,,,,,,,975
,,,,,,,3285
,,,,,,,1054
,,,,,,,3770
,,,,,,,4421
,,,,,,,3125
,,,,,,,2271
,,,,,,,3522
,,,,,,,1170
,,,,,,,3169
,,,,,,,1565
,,,,,,,2564
,,,,,,,3212
,,,,,,,67
,,,,,,,337
,,,,,,,2198
,,,,,,,4243
,,,,,,,1752
,,,,,,,954
,,,,,,,623
,,,,,,,4348
,,,,,,,4129
,,,,,,,1870
,,,,,,,4306
,,,,,,,2333
,,,,,,,3109
,,,,,,,2241
,,,,,,,621
,,,,,,,3880
,,,,,,,119
,,,,,,,4043
,,,,,,,3831
,,,,,,,3936
,,,,,,,1380
,,,,,,,1867
,,,,,,,2420
,,,,,,,647
,,,,,,,106
,,,,,,,2670
,,,,,,,4078
,,,,,,,2494
,,,,,,,2974
,,,,,,,3004
,,,,,,,4794
,,,,,,,2710
,,,,,,,3829
,,,,,,,1738
,,,,,,,2000
,,,,,,,3195
,,,,,,,4284
,,,,,,,2839
,,,,,,,4663
,,,,,,,736
,,,,,,,791
,,,,,,,4702
,,,,,,,2647
,,,,,,,2725
,,,,,,,1072
,,,,,,,4456
,,,,,,,3386
,,,,,,,1907
,,,,,,,1764
,,,,,,,3729
,,,,,,,3292
,,,,,,,2300
,,,,,,,3970
,,,,,,,3946
,,,,,,,2651
,,,,,,,511
,,,,,,,4471
,,,,,,,3585
,,,,,,,1572
,,,,,,,4563
,,,,,,,4374
,,,,,,,4305
,,,,,,,3764
,,,,,,,3785
,,,,,,,1239
,,,,,,,2395
,,,,,,,3162
,,,,,,,1493
,,,,,,,4269
,,,,,,,3559
,,,,,,,2188
,,,,,,,4262
,,,,,,,2872
,,,,,,,4076
,,,,,,,430
,,,,,,,1021
,,,,,,,4805
,,,,,,,1325
,,,,,,,4810
,,,,,,,2853
,,,,,,,4236
,,,,,,,2937
,,,,,,,4505
,,,,,,,4798
,,,,,,,3824
,,,,,,,3469
,,,,,,,466
,,,,,,,1345
,,,,,,,1034
,,,,,,,129
,,,,,,,4147
,,,,,,,1802
,,,,,,,819
,,,,,,,2913
,,,,,,,322
,,,,,,,3030
,,,,,,,3505
,,,,,,,4492
,,,,,,,1567
,,,,,,,3460
,,,,,,,4828
,,,,,,,1302
,,,,,,,3881
,,,,,,,4338
,,,,,,,3375
,,,,,,,2097
,,,,,,,4755
,,,,,,,258
,,,,,,,4731
,,,,,,,2762
,,,,,,,3995
,,,,,,,4531
,,,,,,,3228
,,,,,,,4539
,,,,,,,2692
,,,,,,,792
,,,,,,,1452
,,,,,,,3041
,,,,,,,1166
,,,,,,,1488
,,,,,,,4960
,,,,,,,505
,,,,,,,1417
,,,,,,,1956
,,,,,,,483
,,,,,,,3727
,,,,,,,1821
,,,,,,,4034
,,,,,,,2389
,,,,,,,288
,,,,,,,589
,,,,,,,886
,,,,,,,3693
,,,,,,,432
,,,,,,,1730
,,,,,,,3043
,,,,,,,3790
,,,,,,,2706
,,,,,,,3272
,,,,,,,4777
,,,,,,,1755
,,,,,,,3593
,,,,,,,1010
,,,,,,,3202
,,,,,,,771
,,,,,,,2580
,,,,,,,3452
,,,,,,,3027
,,,,,,,2889
,,,,,,,978
,,,,,,,4548
,,,,,,,1655
,,,,,,,3103
,,,,,,,3228
,,,,,,,4109
,,,,,,,2906
,,,,,,,2593
,,,,,,,4722
,,,,,,,4887
,,,,,,,971
,,,,,,,1260
,,,,,,,1406
,,,,,,,2322
,,,,,,,2737
,,,,,,,4566
,,,,,,,813
,,,,,,,4263
,,,,,,,2733
,,,,,,,4081
,,,,,,,3830
,,,,,,,4486
,,,,,,,471
,,,,,,,3841
,,,,,,,264
,,,,,,,4921
,,,,,,,2046
,,,,,,,596
,,,,,,,2917
,,,,,,,1196
,,,,,,,3780
,,,,,,,4299
,,,,,,,1972
,,,,,,,2332
,,,,,,,2354
,,,,,,,3642
,,,,,,,4936
,,,,,,,4804
,,,,,,,2594
,,,,,,,1402
,,,,,,,1886
,,,,,,,1088
,,,,,,,4736
,,,,,,,2577
,,,,,,,4736
,,,,,,,457
,,,,,,,2124
,,,,,,,1942
,,,,,,,1795
,,,,,,,3268
,,,,,,,573
,,,,,,,3234
,,,,,,,1151
,,,,,,,897
,,,,,,,2778
,,,,,,,801
,,,,,,,223
,,,,,,,3856
,,,,,,,3181
,,,,,,,3096
,,,,,,,3579
,,,,,,,528
,,,,,,,1297
,,,,,,,1176
,,,,,,,2782
,,,,,,,4155
,,,,,,,1809
,,,,,,,3151
,,,,,,,3060
,,,,,,,513
,,,,,,,1377
,,,,,,,3179
,,,,,,,879
,,,,,,,222
,,,,,,,3300
,,,,,,,1610
,,,,,,,426
,,,,,,,4958
,,,,,,,2286
,,,,,,,122
,,,,,,,2949
,,,,,,,2620
,,,,,,,4770
,,,,,,,4185
,,,,,,,2027
,,,,,,,453
,,,,,,,1596
,,,,,,,4718
,,,,,,,380
,,,,,,,4492
,,,,,,,1935
,,,,,,,2896
,,,,,,,4992
,,,,,,,28
,,,,,,,676
,,,,,,,4700
,,,,,,,2787
,,,,,,,1960
,,,,,,,981
,,,,,,,3072
,,,,,,,2716
,,,,,,,427
,,,,,,,2019
,,,,,,,3143
,,,,,,,1204
,,,,,,,3582
,,,,,,,1541
,,,,,,,2877
,,,,,,,3999
,,,,,,,3445
,,,,,,,1856
,,,,,,,63
,,,,,,,676
,,,,,,,2423
,,,,,,,3884
,,,,,,,2481
,,,,,,,741
,,,,,,,3467
,,,,,,,3995
,,,,,,,1697
,,,,,,,3578
,,,,,,,978
,,,,,,,380
,,,,,,,1140
,,,,,,,2304
,,,,,,,3139
,,,,,,,1392
,,,,,,,1483
,,,,,,,2747
,,,,,,,138
,,,,,,,4364
,,,,,,,3859
,,,,,,,607
,,,,,,,2792
,,,,,,,3250
,,,,,,,4823
,,,,,,,3653
,,,,,,,4148
,,,,,,,2519
,,,,,,,4743
,,,,,,,4233
,,,,,,,2480
,,,,,,,2551
,,,,,,,1875
,,,,,,,1129
,,,,,,,3413
,,,,,,,4902
,,,,,,,1394
,,,,,,,4612
,,,,,,,2176
,,,,,,,694
,,,,,,,3837
,,,,,,,877
,,,,,,,4227
,,,,,,,2143
,,,,,,,1183
,,,,,,,2923
,,,,,,,2895
,,,,,,,2433
,,,,,,,1980
,,,,,,,4542
,,,,,,,721
,,,,,,,4179
,,,,,,,907
,,,,,,,507
,,,,,,,4434
,,,,,,,3092
,,,,,,,2116
,,,,,,,106
,,,,,,,859
,,,,,,,1495
,,,,,,,180
,,,,,,,3041
,,,,,,,1834
,,,,,,,433
,,,,,,,3577
,,,,,,,4354
,,,,,,,1149
,,,,,,,2390
,,,,,,,4384
,,,,,,,1091
,,,,,,,2383
,,,,,,,3455
,,,,,,,124
,,,,,,,4635
,,,,,,,2661
,,,,,,,4986
,,,,,,,3865
,,,,,,,986
,,,,,,,843
,,,,,,,2077
,,,,,,,773
,,,,,,,854
,,,,,,,500
,,,,,,,592
,,,,,,,2159
,,,,,,,4281
,,,,,,,2040
,,,,,,,920
,,,,,,,2998
,,,,,,,2982
,,,,,,,4487
,,,,,,,3226
,,,,,,,865
,,,,,,,2962
,,,,,,,2028
,,,,,,,2515
,,,,,,,3763
,,,,,,,3976
,,,,,,,2048
,,,,,,,1343
,,,,,,,4442
,,,,,,,1241
,,,,,,,2986
,,,,,,,4132
,,,,,,,1029
,,,,,,,2251
,,,,,,,905
,,,,,,,2253
,,,,,,,3553
,,,,,,,2328
,,,,,,,3005
,,,,,,,2735
,,,,,,,1120
,,,,,,,1687
,,,,,,,791
,,,,,,,1831
,,,,,,,1233
,,,,,,,4870
,,,,,,,2501
,,,,,,,34
,,,,,,,2731
,,,,,,,2546
,,,,,,,4116
,,,,,,,1989
,,,,,,,3176
,,,,,,,2883
,,,,,,,1671
,,,,,,,3503
,,,,,,,856
,,,,,,,2762
,,,,,,,4736
,,,,,,,753
,,,,,,,2848
,,,,,,,3735
,,,,,,,1250
,,,,,,,1634
,,,,,,,2155
,,,,,,,3925
,,,,,,,608
,,,,,,,1474
,,,,,,,282
,,,,,,,2573
,,,,,,,3131
,,,,,,,2133
,,,,,,,2309
,,,,,,,3952
,,,,,,,1875
,,,,,,,4357
,,,,,,,3868
,,,,,,,2962
,,,,,,,705
,,,,,,,4277
,,,,,,,1136
,,,,,,,2536
,,,,,,,3421
,,,,,,,4820
,,,,,,,872
,,,,,,,1516
,,,,,,,939
,,,,,,,4347
,,,,,,,4707
,,,,,,,1512
,,,,,,,2947
,,,,,,,2364
,,,,,,,4734
,,,,,,,4778
,,,,,,,1279
,,,,,,,3438
,,,,,,,3974
,,,,,,,3313
,,,,,,,412
,,,,,,,1341
,,,,,,,3411
,,,,,,,1575
,,,,,,,4443
,,,,,,,1592
,,,,,,,1215
,,,,,,,4510
,,,,,,,376
,,,,,,,4308
,,,,,,,4441
,,,,,,,2837
,,,,,,,578
,,,,,,,811
,,,,,,,370
,,,,,,,2087
,,,,,,,2479
,,,,,,,3596
,,,,,,,4846
,,,,,,,919
,,,,,,,4237
,,,,,,,3760
,,,,,,,3687
,,,,,,,2131
,,,,,,,2962
,,,,,,,1397
,,,,,,,2596
,,,,,,,4411
,,,,,,,846
,,,,,,,4351
,,,,,,,186
,,,,,,,139
,,,,,,,47
,,,,,,,2034
,,,,,,,4698
,,,,,,,771
,,,,,,,2967
,,,,,,,64
,,,,,,,2420
,,,,,,,4928
,,,,,,,4126
,,,,,,,100
,,,,,,,2461
,,,,,,,3672
,,,,,,,1123
,,,,,,,1801
,,,,,,,2280
,,,,,,,1902
,,,,,,,3101
,,,,,,,215
,,,,,,,2106
,,,,,,,1577
,,,,,,,183
,,,,,,,367
,,,,,,,580
,,,,,,,2133
,,,,,,,1508
,,,,,,,4057
,,,,,,,651
,,,,,,,429
,,,,,,,4916
,,,,,,,4360
,,,,,,,934
,,,,,,,4221
,,,,,,,2403
,,,,,,,2404
,,,,,,,1966
,,,,,,,3158
,,,,,,,508
,,,,,,,1355
,,,,,,,688
,,,,,,,2208
,,,,,,,4539
,,,,,,,668
,,,,,,,1867
,,,,,,,4470
,,,,,,,3268
,,,,,,,2019
,,,,,,,4891
,,,,,,,3010
,,,,,,,3778
,,,,,,,1288
,,,,,,,1445
,,,,,,,1249
,,,,,,,4752
,,,,,,,4359
,,,,,,,1118
,,,,,,,2820
,,,,,,,3095
,,,,,,,1499
,,,,,,,4371
,,,,,,,1783
,,,,,,,722
,,,,,,,2632
,,,,,,,1611
,,,,,,,3781
,,,,,,,1322
,,,,,,,4287
,,,,,,,496
,,,,,,,111
,,,,,,,1595
,,,,,,,3380
,,,,,,,2340
,,,,,,,4352
,,,,,,,1483
,,,,,,,2828
,,,,,,,2878
,,,,,,,3473
,,,,,,,3574
,,,,,,,4936
,,,,,,,1005
,,,,,,,2540
,,,,,,,2224
,,,,,,,3113
,,,,,,,3266
,,,,,,,2871
,,,,,,,4072
,,,,,,,1478
,,,,,,,4892
,,,,,,,2097
,,,,,,,497
,,,,,,,849
,,,,,,,2015
,,,,,,,1012
,,,,,,,4075
,,,,,,,469
,,,,,,,2108
,,,,,,,1996
,,,,,,,4191
,,,,,,,1461
,,,,,,,4910
,,,,,,,4227
,,,,,,,4682
,,,,,,,408
,,,,,,,4714
,,,,,,,172
,,,,,,,784
,,,,,,,4699
,,,,,,,3024
,,,,,,,2891
,,,,,,,451
,,,,,,,677
,,,,,,,890
,,,,,,,3752
,,,,,,,151
,,,,,,,3879
,,,,,,,159
,,,,,,,1364
,,,,,,,316
,,,,,,,792
,,,,,,,1137
,,,,,,,4487
,,,,,,,2395
,,,,,,,3695
,,,,,,,1661
,,,,,,,1772
,,,,,,,3581
,,,,,,,2366
,,,,,,,721
,,,,,,,2433
,,,,,,,1009
,,,,,,,3319
,,,,,,,948
,,,,,,,1756
,,,,,,,450
,,,,,,,2747
,,,,,,,1002
,,,,,,,1498
,,,,,,,640
,,,,,,,1527
,,,,,,,1597
,,,,,,,3254
,,,,,,,706
